POA_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
POA4503,4,15,26,4,4,16,64,0,18,0,4,0,0,29,8,96,17,8,20,0,148,9,79,26,20,41,0,184,37,34,28,0,0,0,102,173,41,74,4,58,3,359,1405,47,309,14,35,4,1825,2427,7,312,20,27,11,2794,214,0,20,3,0,0,235,45,0,16,0,0,0,61,13,0,3,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,43,25,16,0,0,12,103,4390,366,851,74,196,58,5934
POA4504,3,0,13,0,0,6,26,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,3,5,0,0,0,14,6,0,0,0,0,0,6,13,0,8,0,0,0,28,161,8,42,0,0,0,214,711,0,93,0,3,0,805,141,0,20,0,0,0,169,44,0,3,0,0,0,44,4,0,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,5,0,3,0,25,1105,16,205,3,10,6,1342
POA4505,0,3,12,0,3,15,37,0,3,0,0,4,0,10,3,12,6,0,7,0,36,7,11,13,3,18,0,46,7,10,13,0,0,0,27,96,8,37,0,10,3,149,427,15,83,4,18,4,537,374,0,60,0,7,0,449,59,0,23,0,0,0,87,37,0,5,0,0,0,41,8,0,0,0,0,0,9,5,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,12,0,12,7,3,3,34,1037,67,263,16,66,28,1478
POA4506,0,8,21,0,5,3,39,0,8,0,0,0,0,6,9,34,19,3,0,0,59,11,36,5,4,0,0,54,6,25,17,0,0,0,49,196,39,58,0,5,0,300,1004,6,168,8,18,12,1212,982,3,60,0,8,0,1053,48,0,12,0,3,0,72,20,0,4,0,0,0,23,10,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,16,0,4,0,70,2332,165,380,19,48,14,2957
POA4507,3,14,17,0,7,21,62,0,30,0,15,0,0,45,11,96,16,8,3,0,134,20,47,32,43,37,4,185,49,19,50,15,3,0,139,194,11,96,3,8,0,316,491,6,157,5,9,11,675,352,0,83,4,3,0,452,103,0,21,0,0,0,127,29,0,3,0,0,0,38,12,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,11,4,7,5,58,1291,247,492,95,78,43,2253
POA4508,6,23,11,0,3,9,53,0,33,0,0,0,0,37,11,115,5,4,9,0,146,9,120,20,0,15,4,168,16,36,23,0,23,0,97,168,49,44,7,42,3,320,957,52,205,15,33,12,1266,422,3,68,0,4,0,509,31,0,15,0,0,0,45,11,0,0,0,0,0,12,3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,26,21,16,0,3,4,70,1655,443,407,33,140,43,2727
POA4509,4,0,7,0,0,6,24,0,0,0,3,0,0,3,0,5,3,0,3,0,13,0,0,3,0,0,0,11,12,8,5,0,10,0,26,38,20,14,0,100,0,177,369,28,75,3,19,0,498,2112,5,203,14,24,7,2372,596,0,33,0,8,0,634,136,0,9,0,0,0,147,50,0,9,0,0,0,63,17,0,0,0,0,0,18,0,0,0,0,0,0,0,3,0,3,0,0,0,5,36,0,9,4,5,3,58,3378,64,376,32,180,17,4043
POA4510,5,42,42,3,9,42,143,3,45,0,3,0,0,51,35,284,41,14,15,3,387,67,141,75,28,24,3,336,120,58,106,16,34,3,342,843,80,227,31,54,10,1246,2221,38,365,10,36,16,2685,1309,8,142,4,10,7,1476,116,6,29,0,3,0,152,22,0,4,0,0,0,27,13,0,7,0,3,0,19,0,0,0,0,0,0,3,0,0,0,0,3,0,3,4,0,0,0,3,0,8,86,41,40,4,20,7,192,4845,732,1077,120,211,92,7075
POA4511,0,0,0,0,0,4,11,0,0,0,0,0,0,0,4,0,3,0,0,0,8,3,0,12,0,6,0,24,3,0,5,0,6,0,20,15,0,22,0,0,0,33,187,8,59,7,3,6,277,335,0,50,0,3,3,397,27,0,7,0,0,0,34,6,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,3,0,13,590,13,168,13,30,16,827
POA4512,0,0,10,0,0,7,16,0,0,3,0,0,0,3,0,0,3,0,0,0,6,0,0,4,0,0,0,4,3,0,11,0,0,0,10,0,0,11,0,0,0,12,16,0,17,0,5,0,37,12,0,7,0,0,0,25,9,0,0,0,0,0,9,3,0,4,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,49,0,76,0,8,5,143
POA4514,0,0,21,0,6,20,47,0,0,0,0,0,0,3,0,0,14,0,0,0,12,0,0,4,0,0,0,10,3,0,13,0,0,0,18,24,0,17,0,4,0,53,79,0,54,0,0,0,134,48,0,26,0,0,0,72,41,0,6,0,0,0,40,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,3,0,0,14,205,4,165,3,17,23,412
POA4515,0,0,11,0,6,8,27,0,0,0,0,3,0,3,3,0,10,0,3,0,15,7,0,18,0,8,0,30,7,0,15,0,3,0,20,35,0,25,0,4,0,69,114,0,35,0,4,0,150,32,0,13,0,0,0,43,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,13,214,0,127,3,31,15,378
POA4516,0,0,7,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,0,10,0,0,0,13,3,0,9,0,0,0,9,13,0,7,0,3,4,22,17,0,5,0,0,0,26,13,0,5,0,0,0,23,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,8,66,0,48,0,10,4,127
POA4517,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,7,0,3,0,0,0,0,3,0,0,3,0,4,0,9,6,0,4,0,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,9,0,12,0,37
POA4518,0,0,9,0,0,9,24,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,3,0,4,0,0,8,0,0,0,9,9,0,11,0,3,0,23,35,0,33,0,3,0,75,87,0,31,0,0,0,115,26,0,7,0,3,0,32,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,3,0,3,0,9,164,3,101,0,18,14,298
POA4519,0,0,17,3,0,8,38,0,3,0,0,0,0,9,4,16,3,0,0,0,20,7,26,19,0,3,3,61,6,3,15,0,0,0,28,21,0,28,0,3,0,48,156,14,58,0,15,0,237,223,0,60,0,8,3,298,42,0,15,0,3,0,57,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,15,470,71,229,3,30,17,819
POA4520,0,0,23,3,0,10,38,0,0,3,0,0,0,3,0,0,6,0,0,0,12,0,0,4,0,0,0,4,4,0,7,0,0,0,12,5,0,11,0,0,0,22,22,0,16,0,0,0,34,25,0,22,0,0,0,51,30,0,16,0,0,0,50,31,0,17,0,0,0,42,25,0,3,0,0,0,27,15,0,0,0,0,0,14,5,0,4,0,0,0,8,3,0,0,0,0,0,4,3,0,3,0,0,0,11,166,0,145,3,4,12,328
POA4521,0,0,14,0,3,9,25,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,6,0,0,0,6,3,0,6,0,0,0,9,4,0,10,0,0,0,20,20,0,17,0,0,0,41,28,0,17,0,0,0,44,11,0,3,0,0,0,12,5,0,0,0,0,0,5,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,83,0,80,0,9,11,189
POA4550,0,3,10,0,3,7,20,0,0,0,0,0,0,0,0,4,7,0,0,0,14,3,6,9,0,6,0,27,3,3,8,0,4,0,21,10,0,16,0,3,0,29,59,3,31,0,0,0,100,86,0,32,0,0,0,124,15,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,184,26,123,3,21,16,369
POA4551,0,19,64,0,9,41,140,0,54,4,3,3,0,65,15,220,39,17,13,3,299,15,88,52,29,34,3,229,27,28,63,8,23,0,145,134,47,110,16,44,0,343,965,56,324,9,37,8,1398,1821,11,420,3,25,7,2288,1034,0,140,3,4,4,1185,225,0,34,0,0,0,265,71,0,8,0,0,0,79,13,0,0,0,0,0,18,9,0,3,0,0,0,9,5,0,3,0,3,0,12,54,28,44,7,16,7,152,4378,555,1309,95,211,78,6628
POA4552,0,4,19,3,11,30,64,0,6,0,0,0,0,8,0,7,16,0,0,0,33,3,0,29,0,3,0,39,13,0,28,0,0,0,38,25,0,38,0,0,0,68,87,0,47,0,3,0,142,120,0,46,0,0,3,165,49,0,17,0,0,0,61,5,0,0,0,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,3,3,22,307,16,250,8,32,37,652
POA4553,0,0,13,0,0,7,20,0,0,0,0,0,0,0,0,0,9,0,0,0,9,3,0,12,0,0,0,9,0,0,8,0,3,0,13,7,0,20,0,0,0,22,25,0,23,0,0,0,46,67,0,29,0,3,0,94,37,0,14,0,0,0,50,7,0,4,0,0,0,10,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,9,154,0,128,0,7,8,298
POA4554,0,0,3,0,0,10,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,4,0,0,0,3,17,0,11,0,0,0,32,7,0,7,0,0,0,19,3,0,3,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,35,0,48,0,4,8,98
POA4555,0,3,8,0,3,6,19,0,0,0,3,0,0,3,0,0,5,0,0,0,10,5,3,15,0,7,0,33,3,3,9,0,7,0,25,10,3,13,3,6,0,33,24,0,29,0,3,0,61,114,0,40,0,3,0,157,46,0,9,0,4,0,58,14,0,4,0,0,0,21,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,13,213,18,147,8,36,11,428
POA4556,8,9,35,7,18,36,106,3,19,10,23,11,3,57,3,62,24,12,11,3,124,12,24,34,3,0,0,77,11,18,30,3,0,0,57,54,21,71,0,5,0,153,372,15,124,4,24,3,544,997,8,236,9,20,3,1274,758,0,140,0,10,0,911,194,0,40,0,3,0,232,78,0,11,0,0,0,93,27,0,6,0,0,0,36,10,0,6,0,0,0,12,20,0,0,0,0,0,18,33,6,22,11,11,7,93,2582,182,785,73,114,62,3794
POA4557,3,18,19,0,0,15,54,0,37,5,0,0,0,41,6,114,10,0,3,0,135,5,25,8,0,0,0,38,7,6,19,0,0,0,37,53,5,44,0,0,0,103,449,19,100,0,12,0,581,640,15,142,0,6,3,799,645,0,81,0,7,5,731,153,0,22,0,0,0,179,28,0,11,0,0,0,44,9,0,9,0,0,0,12,7,0,0,0,0,0,3,4,0,0,0,0,0,7,32,16,16,0,6,7,74,2054,239,470,5,33,24,2832
POA4558,4,24,29,0,9,23,83,0,40,0,3,0,0,52,10,159,17,8,4,4,192,27,72,39,7,12,3,158,52,25,40,0,8,4,128,148,17,93,3,19,4,286,676,13,182,6,19,3,893,911,4,221,3,14,5,1163,316,0,58,0,5,3,384,71,0,14,0,0,0,88,20,0,7,0,0,0,29,13,0,0,0,0,0,9,4,0,0,0,0,0,4,3,0,6,0,0,0,6,24,31,28,3,4,7,95,2265,385,745,34,93,53,3578
POA4559,0,0,14,0,0,7,19,0,0,0,0,0,0,7,0,4,6,0,6,0,18,3,0,7,0,9,0,14,3,0,10,0,11,0,26,10,0,11,0,21,0,47,31,0,34,0,9,0,71,64,0,41,0,0,0,107,29,0,10,0,0,0,37,10,0,0,0,0,0,13,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,14,170,6,140,3,62,11,396
POA4560,0,6,36,3,7,32,90,0,29,9,3,3,0,47,10,106,24,17,3,3,160,32,81,55,28,35,3,236,86,18,47,6,33,4,195,203,40,91,5,36,7,385,395,9,167,7,18,3,603,700,7,197,7,5,6,923,203,0,48,0,0,0,258,34,0,12,0,0,0,40,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,25,21,27,4,14,3,89,1688,321,721,84,164,54,3029
POA4561,4,3,14,0,0,6,18,0,4,0,0,0,0,4,0,16,10,0,0,0,27,4,6,10,0,8,0,24,4,0,7,0,0,0,18,21,3,14,0,26,3,68,42,0,29,0,9,0,79,71,0,48,0,0,0,125,60,0,7,0,0,0,67,17,0,3,0,0,0,22,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,13,229,39,147,4,45,12,470
POA4562,0,0,7,0,3,14,26,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,12,0,0,0,12,3,0,13,0,0,0,19,5,0,18,0,0,0,28,17,0,27,0,0,0,39,75,0,32,0,4,0,110,58,0,19,0,0,0,82,31,0,4,0,0,0,35,11,0,3,0,0,0,15,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,18,213,0,159,0,12,18,404
POA4563,0,3,22,0,7,22,48,0,3,0,0,0,0,5,0,16,5,0,7,0,27,7,7,22,0,4,0,43,5,4,20,0,0,0,30,9,0,12,0,0,0,29,51,4,45,0,4,0,99,117,3,37,0,5,0,159,62,0,11,0,0,0,78,16,0,3,0,0,0,17,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,0,0,0,21,285,47,181,3,23,21,558
POA4564,0,0,4,0,4,7,16,0,0,0,0,0,0,0,3,0,12,3,0,0,19,3,3,10,0,0,0,25,13,0,28,0,0,0,45,79,0,29,0,0,0,110,232,0,70,0,9,0,318,424,0,135,0,20,3,582,147,0,38,0,6,0,201,64,0,16,0,0,0,78,19,0,0,0,0,0,24,14,0,5,0,0,0,15,4,0,3,0,0,0,5,0,0,3,0,0,0,3,10,0,5,0,3,0,28,1019,15,365,4,41,15,1457
POA4565,0,5,14,0,8,28,61,0,12,3,0,0,0,26,3,69,8,0,3,0,83,4,29,28,3,4,0,71,24,12,23,0,4,0,59,48,8,54,0,4,0,122,106,15,62,0,8,0,193,285,0,102,0,7,0,396,245,0,48,0,0,0,291,57,0,7,0,0,0,66,14,0,0,0,0,0,10,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,15,8,0,3,3,37,799,166,368,9,47,42,1421
POA4566,0,3,12,0,0,10,26,0,3,0,0,0,0,3,0,11,3,0,0,0,22,4,5,7,0,0,0,22,4,0,11,0,3,0,18,22,0,20,0,3,0,43,89,0,55,0,0,0,146,224,7,74,0,4,5,311,133,0,32,0,0,0,165,62,0,17,0,0,0,80,36,0,3,0,0,0,40,19,0,0,0,0,0,21,10,0,0,0,0,0,10,11,0,0,0,0,0,13,7,0,10,0,3,0,19,619,36,239,3,24,20,935
POA4567,0,4,11,0,0,8,25,0,0,0,0,0,0,3,0,31,3,0,3,0,39,4,10,5,0,0,0,22,10,10,22,0,0,0,41,8,8,24,0,0,0,39,136,4,47,0,3,0,196,299,0,92,0,3,3,399,195,0,46,0,5,0,250,108,0,22,0,0,0,133,60,0,12,0,0,0,69,21,0,4,0,0,0,25,15,0,0,0,0,0,16,14,0,5,0,0,0,18,18,3,8,3,0,0,30,889,74,314,7,19,16,1319
POA4568,0,0,8,0,3,3,16,0,0,0,0,0,0,0,0,0,9,0,0,0,10,3,0,12,0,4,0,12,0,0,10,0,0,0,10,8,0,12,0,0,0,16,22,0,13,0,0,0,33,44,0,32,0,0,4,82,19,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9,99,0,96,0,7,5,217
POA4569,0,0,3,0,0,3,9,0,0,3,0,0,0,3,0,0,4,0,0,0,8,0,0,0,0,0,0,3,3,0,3,0,0,0,8,3,0,5,0,0,0,8,22,0,19,0,0,0,45,17,0,8,0,0,0,24,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,43,0,3,3,106
POA4570,3,12,94,0,25,75,215,0,23,12,6,11,0,48,27,88,87,7,20,0,227,149,55,164,22,25,5,423,195,31,202,9,25,8,466,718,30,378,18,42,4,1187,860,7,260,6,22,9,1156,136,3,60,0,11,0,207,14,0,9,0,0,0,23,3,0,4,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5,34,16,50,3,17,4,130,2151,267,1321,80,191,108,4114
POA4571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,3,0,0,6,0,0,0,5,5,0,8,0,0,0,17,8,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,20,0,25,0,3,0,51
POA4572,0,4,8,0,3,7,24,0,0,0,0,0,0,0,4,10,3,0,0,0,16,5,0,11,0,3,0,18,4,0,3,0,0,0,11,36,3,24,0,3,0,63,171,0,42,0,5,0,221,140,0,48,0,8,0,192,46,0,10,0,0,0,54,16,0,3,0,0,0,19,3,0,0,0,0,0,3,6,0,0,0,0,0,10,0,0,0,0,0,0,6,3,0,5,0,0,0,4,3,0,3,0,0,0,15,453,18,153,0,29,4,664
POA4573,4,11,31,3,3,27,80,0,15,0,0,0,0,19,0,50,9,4,0,3,63,16,45,20,0,0,0,78,12,7,20,0,0,0,41,58,9,53,0,4,3,122,371,10,144,0,6,6,541,757,16,166,0,9,8,955,674,0,99,0,8,4,787,252,0,43,0,3,0,293,69,0,9,0,0,0,79,22,0,3,0,0,0,27,9,0,0,0,0,0,10,9,0,3,0,0,0,13,27,9,20,5,4,8,64,2285,163,615,15,50,53,3188
POA4574,0,0,8,0,3,7,20,0,0,0,0,0,0,6,0,0,6,3,3,0,10,3,0,10,0,0,0,14,4,0,3,0,0,0,7,22,0,4,0,4,0,26,11,0,8,0,0,0,23,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,47,4,42,3,13,9,123
POA4575,3,5,24,0,0,27,67,0,16,0,0,0,0,19,5,63,13,12,3,0,90,9,34,18,4,3,0,65,3,8,23,3,0,0,36,23,15,34,0,0,0,80,274,27,141,4,4,7,458,870,3,227,0,15,4,1129,564,0,112,0,6,0,686,199,0,30,0,7,0,237,83,0,13,0,0,0,99,23,0,3,0,0,0,25,17,0,0,0,0,0,13,16,0,0,0,0,0,13,15,7,23,0,3,9,58,2106,187,668,19,44,53,3075
POA4580,0,3,11,0,4,9,23,0,3,0,0,0,0,3,5,12,9,0,7,0,35,34,4,20,0,6,0,61,36,3,30,0,0,0,70,135,0,38,0,0,0,173,159,0,23,0,0,0,189,22,0,3,0,3,0,27,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,14,405,26,132,0,22,13,601
POA4581,0,0,3,0,9,8,17,0,0,0,0,0,0,0,0,0,3,0,3,0,9,14,0,5,0,0,0,23,14,0,5,0,0,0,26,36,0,9,0,0,0,44,43,0,5,0,0,0,50,17,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,3,0,8,3,20,130,0,40,0,27,11,211
POA4600,0,0,8,0,0,3,11,0,4,0,0,3,0,11,0,0,7,0,3,0,13,3,0,11,0,0,0,10,0,0,9,0,0,0,12,3,0,4,0,0,0,15,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,8,40,0,13,3,79
POA4601,0,0,8,0,9,4,25,0,9,0,0,0,0,5,3,0,6,0,4,0,12,21,0,22,0,0,0,47,0,0,14,0,0,0,16,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,36,4,49,0,18,8,120
POA4605,0,19,22,5,11,19,69,0,82,0,4,3,3,99,5,137,4,20,3,0,180,55,28,27,0,7,3,123,50,0,20,0,0,0,77,65,4,12,0,3,3,82,20,0,0,0,3,0,26,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,0,4,0,19,203,289,95,34,37,23,687
POA4606,0,4,4,4,4,4,22,3,0,0,11,0,0,18,4,0,6,0,3,0,13,42,12,10,0,0,3,65,31,0,18,0,0,0,51,50,0,7,0,3,0,63,14,0,3,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,142,22,57,13,15,10,260
POA4608,0,0,7,0,0,8,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,5,0,0,0,14,16,0,3,0,0,0,18,16,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,0,22,0,3,8,71
