POA_CODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
POA4482,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,6,0,6,..,3,0,9,0,9,..,0,0,0,3,8,130,3,3,10,3,140
POA4486,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,16,3,20,0,20,..,0,0,0,86,84,600,20,3,22,86,703
POA4487,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,23,5,32,3,34,..,89,14,99,3,99,..,17,0,17,179,196,2804,102,14,117,182,3098
POA4488,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,26,26,220,7,0,7,26,250
POA4489,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,13,13,88,0,0,0,13,99
POA4490,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,18,0,19,0,19,..,8,0,8,91,98,1305,21,0,26,91,1422
POA4491,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,3,3,85,3,0,3,3,95
POA4492,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,19,18,279,3,0,3,19,306
POA4493,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,10,10,11,0,0,0,10,23
POA4494,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,10,10,140,0,0,0,10,151
POA4496,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,20,20,243,3,0,3,20,266
POA4497,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,41,41,292,0,0,0,41,327
POA4498,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,16,16,196,0,0,0,16,217
POA4500,..,35,0,34,0,35,..,28,3,35,0,35,..,281,12,289,3,294,..,129,19,147,0,143,..,32,0,34,0,34,..,20,3,23,0,23,..,87,19,111,0,110,..,581,52,641,3,642,..,118,5,124,0,124,..,64,15,74,0,74,..,22,3,27,0,27,..,15,0,15,0,15,..,10,0,10,4,14,..,30,3,37,0,37,..,28,0,27,0,27,..,49,10,62,0,62,..,200,16,217,5,228,..,5,0,5,0,5,..,161,3,161,0,165,..,19,3,27,0,27,..,249,9,255,3,262,..,39,0,39,0,39,..,461,12,474,5,480,..,142,19,156,0,158,..,35,3,39,0,39,..,60,12,69,0,69,..,7,0,7,0,7,..,37,10,48,0,48,..,648,156,806,23,833,..,3329,462,3793,52,3843,..,92,10,104,1442,1552,37009,3427,474,3897,1497,42401
POA4501,..,7,0,7,0,7,..,0,0,0,0,0,..,12,0,12,0,12,..,23,6,29,0,29,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,42,6,47,0,47,..,17,0,17,0,17,..,11,0,9,0,9,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,5,0,5,0,5,..,26,3,30,0,30,..,0,0,0,0,0,..,30,0,37,0,37,..,3,0,3,0,3,..,37,0,37,0,37,..,3,0,3,0,3,..,73,0,75,0,75,..,19,0,20,0,20,..,0,3,3,0,3,..,10,0,10,0,7,..,0,0,0,0,0,..,4,0,8,0,6,..,58,12,66,0,69,..,353,35,391,4,393,..,18,0,23,367,393,4875,371,40,409,377,5658
POA4502,..,7,0,7,0,7,..,0,0,0,0,0,..,12,0,12,0,12,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,30,0,30,0,30,..,25,0,25,3,28,..,10,0,10,0,10,..,4,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,22,0,22,..,4,0,5,0,5,..,36,6,39,0,39,..,4,0,4,0,4,..,11,0,11,0,11,..,8,0,8,0,8,..,13,3,19,0,17,..,5,0,5,0,5,..,39,3,38,0,44,..,22,0,22,0,22,..,3,0,3,0,3,..,5,4,9,0,9,..,0,0,0,0,0,..,3,3,7,0,7,..,86,24,103,7,108,..,464,52,518,8,527,..,17,0,17,374,387,7759,480,52,533,382,8674
POA4503,..,31,4,35,0,35,..,22,0,27,0,27,..,262,8,271,3,272,..,172,20,193,3,195,..,37,3,39,0,39,..,16,3,20,0,23,..,91,3,95,0,95,..,596,45,643,8,647,..,107,12,117,0,120,..,43,3,50,0,49,..,25,6,34,0,35,..,0,0,0,0,0,..,4,0,4,0,4,..,28,14,38,0,38,..,47,0,47,0,47,..,42,4,49,0,49,..,330,25,361,8,364,..,24,0,29,0,29,..,90,3,89,0,93,..,35,3,35,0,35,..,186,4,194,3,193,..,21,0,21,0,21,..,327,8,333,3,337,..,161,17,177,6,182,..,27,9,32,0,32,..,48,3,48,0,48,..,3,0,10,0,10,..,20,18,40,0,40,..,677,117,793,21,820,..,3154,337,3496,53,3545,..,110,8,115,2301,2414,37685,3269,346,3609,2354,43651
POA4504,..,12,0,12,0,12,..,0,0,0,0,0,..,54,0,54,3,56,..,10,3,12,0,12,..,6,0,6,0,7,..,0,0,0,0,0,..,5,0,5,0,5,..,75,3,76,0,81,..,30,4,40,0,40,..,22,3,23,0,23,..,10,12,22,0,22,..,0,0,0,0,0,..,12,0,12,0,12,..,3,0,3,0,3,..,11,0,11,0,11,..,20,0,20,0,20,..,22,0,21,0,21,..,4,0,4,0,4,..,42,3,43,0,43,..,3,0,3,0,3,..,31,0,31,3,31,..,0,0,0,0,0,..,79,3,82,3,82,..,35,4,38,0,38,..,0,0,0,0,0,..,13,3,17,0,17,..,0,0,4,0,4,..,3,0,3,0,3,..,157,31,181,6,186,..,752,79,833,14,849,..,43,3,40,687,727,17003,792,78,876,700,18573
POA4505,..,3,0,3,0,3,..,0,0,0,0,0,..,31,0,38,0,37,..,9,0,9,0,9,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,51,0,59,0,57,..,37,0,35,0,35,..,19,7,25,0,25,..,14,19,32,0,32,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,17,0,20,0,20,..,5,0,7,0,7,..,54,5,55,6,65,..,7,0,7,0,7,..,32,0,32,0,32,..,11,0,7,0,7,..,52,0,54,0,54,..,11,0,11,0,11,..,103,0,108,0,108,..,30,3,33,0,35,..,3,0,3,0,3,..,15,0,13,0,13,..,0,0,0,0,0,..,18,8,26,0,26,..,168,21,189,5,192,..,755,118,872,16,893,..,48,3,53,905,954,18600,802,123,928,922,20452
POA4506,..,13,0,13,0,13,..,0,0,0,0,0,..,28,0,28,0,27,..,11,0,16,0,12,..,8,0,8,0,8,..,0,0,0,0,0,..,11,0,11,0,11,..,61,0,59,3,62,..,52,0,52,0,52,..,19,9,27,0,27,..,25,62,83,0,83,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,14,0,14,0,14,..,6,0,6,0,6,..,153,13,164,3,168,..,0,0,0,0,0,..,32,0,32,0,32,..,16,0,18,0,18,..,66,3,65,0,68,..,15,0,15,0,19,..,129,4,135,3,138,..,39,4,43,0,43,..,4,0,4,0,4,..,25,9,32,0,32,..,6,0,6,0,6,..,15,5,23,0,23,..,200,42,242,7,247,..,1046,236,1288,18,1303,..,57,3,63,1187,1253,19255,1106,240,1346,1212,21810
POA4507,..,14,3,19,0,19,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,17,0,17,0,17,..,39,4,41,0,45,..,14,6,20,0,20,..,3,3,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,24,3,28,0,28,..,14,0,15,0,15,..,6,0,6,0,6,..,10,0,8,0,8,..,15,3,14,0,14,..,10,0,12,0,12,..,22,0,22,0,22,..,4,0,4,0,4,..,47,6,49,0,49,..,16,0,16,0,16,..,0,0,0,0,0,..,16,3,25,0,25,..,3,0,3,0,3,..,4,0,4,0,4,..,95,11,110,5,112,..,548,62,605,19,626,..,45,3,51,1111,1162,16363,594,61,658,1125,18142
POA4508,..,12,3,16,0,16,..,0,0,0,0,0,..,59,3,63,3,65,..,4,0,4,0,4,..,3,0,3,0,3,..,9,0,9,0,9,..,14,0,14,0,14,..,92,3,91,3,92,..,24,0,30,3,29,..,15,0,15,0,15,..,9,13,26,0,26,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,14,3,14,0,14,..,17,3,22,0,22,..,402,39,447,4,450,..,4,0,4,0,4,..,69,0,69,0,70,..,0,0,0,0,0,..,101,3,103,0,107,..,8,0,8,0,10,..,183,3,180,4,188,..,18,3,18,0,18,..,3,0,3,0,3,..,10,3,15,0,15,..,3,0,3,0,3,..,23,6,26,0,26,..,238,39,272,8,281,..,1336,146,1484,23,1505,..,63,8,68,1551,1620,16726,1402,153,1554,1574,19850
POA4509,..,22,0,22,0,22,..,45,0,45,0,45,..,286,14,294,4,299,..,173,17,190,3,188,..,74,6,83,0,84,..,37,0,36,0,36,..,180,16,193,0,193,..,787,51,838,10,843,..,89,7,97,0,97,..,63,19,80,0,77,..,83,27,105,0,105,..,16,0,18,0,18,..,16,0,19,0,19,..,73,10,83,0,83,..,26,0,23,0,23,..,36,9,45,0,45,..,125,3,134,0,136,..,24,3,24,0,24,..,140,3,147,0,144,..,34,4,33,0,33,..,237,3,240,3,244,..,37,0,40,0,40,..,453,5,461,3,465,..,214,26,240,3,242,..,33,0,38,0,38,..,41,11,52,0,58,..,13,4,15,0,15,..,39,10,49,0,49,..,755,99,852,22,877,..,3995,400,4397,44,4439,..,43,3,50,1363,1408,24257,4039,406,4446,1410,30105
POA4510,..,18,3,21,0,21,..,0,0,0,0,0,..,109,5,115,0,115,..,39,3,45,0,42,..,9,0,9,0,9,..,16,0,21,0,21,..,36,3,37,0,37,..,211,12,227,0,229,..,69,4,75,3,75,..,48,32,78,0,78,..,63,121,190,0,190,..,3,0,3,0,3,..,12,0,8,0,8,..,10,3,11,0,11,..,25,0,28,0,28,..,14,0,17,0,17,..,223,28,247,0,251,..,12,5,15,0,15,..,108,8,114,0,116,..,29,3,33,0,35,..,213,16,230,4,236,..,24,4,28,0,28,..,382,32,410,6,414,..,82,14,94,0,93,..,9,6,13,0,13,..,68,9,76,0,78,..,4,0,3,0,3,..,65,29,93,0,93,..,563,104,671,21,694,..,2489,739,3228,47,3271,..,161,13,174,3609,3784,41248,2649,753,3399,3656,48304
POA4511,..,10,0,10,0,16,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,14,3,16,0,17,..,0,3,4,0,4,..,6,3,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,12,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,13,4,17,0,15,..,3,0,3,0,3,..,19,3,21,0,24,..,11,0,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,3,..,50,8,55,3,56,..,253,33,281,4,288,..,30,0,26,595,627,8183,276,32,312,601,9095
POA4512,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,25,4,27,0,27,..,3,3,7,0,7,..,4,5,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,11,0,11,..,7,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,5,20,0,20,..,15,10,21,0,21,..,120,40,166,0,161,..,10,0,9,312,319,2959,135,40,172,307,3442
POA4514,..,0,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,9,3,18,0,18,..,4,0,4,0,4,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,3,..,4,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,6,..,14,6,18,0,18,..,115,18,136,3,137,..,13,8,22,1533,1557,5708,133,28,159,1530,7404
