POA_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
POA4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
POA4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4486,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,10,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0
POA4487,6,0,0,3,3,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,3,7,14,0,3,3,6,11,3,6,52,7,0,3,0,0,0,0,0,0,0,13,3,3,4,0,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,12,7,10,0,0,5,0,0,0,0,34,12,3,0,0,0,3,0,0,0,3,18,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,3,0,0,0,3,22,23,4,0,0,0,0,0,0,0,0,27,0,0,0,0
POA4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4490,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,10,5,0,0,0
POA4491,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
POA4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
POA4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4496,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0
POA4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4500,226,34,38,48,41,19,38,14,605,0,0,0,0,0,0,0,0,0,0,0,335,198,367,60,73,83,54,37,42,28,1276,409,174,179,37,22,23,9,10,3,10,881,121,139,254,32,32,23,9,6,10,15,636,3,0,19,3,0,0,0,5,10,0,43,0,0,8,0,0,0,0,0,0,0,6,129,135,280,32,37,24,12,16,19,13,694,0,0,0,0,0,0,0,0,0,0,3,542,308,461,66,60,41,19,27,22,21,1574,698,197,176,22,12,12,7,3,0,16,1151,182,97,138,13,10,7,7,3,4,0,462,9,8,7,0,0,3,0,0,4,3,37,4,0,0,0,0,0,0,0,0,0,4,191,108,148,18,16,11,7,3,7,4,505,0,0,0,0,0,0,0,0,0,0,0,893,309,327,39,29,24,14,3,7,21,1662,693,79,50,9,4,4,4,0,0,10,852,183,38,29,4
POA4501,23,5,9,4,3,4,3,0,64,0,0,0,0,0,0,0,0,0,0,0,45,22,44,9,8,8,5,5,3,0,154,56,11,25,0,0,4,7,0,0,8,112,14,14,27,3,4,3,0,3,3,0,66,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,14,31,3,4,3,0,3,3,0,71,0,0,0,0,0,0,0,0,0,3,3,74,28,59,3,6,7,9,0,3,6,184,88,13,15,0,3,0,0,0,0,3,135,15,8,15,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,15,8,17,0,3,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,102,26,34,0,4,0,3,0,0,7,185,90,3,5,0,0,0,0,0,0,0,100,20,4,3,0
POA4502,22,0,8,4,4,0,0,4,61,0,0,0,0,0,0,0,0,0,0,0,56,22,53,12,18,5,3,3,0,6,185,92,48,54,5,9,7,3,0,0,3,228,25,22,30,0,4,0,3,0,3,3,99,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,24,22,34,0,4,4,3,0,3,3,104,0,0,0,0,0,0,0,0,0,0,0,120,72,90,9,16,8,9,0,3,5,324,166,36,35,3,4,0,0,0,0,4,248,25,17,10,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,11,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,196,54,43,3,4,3,0,0,0,4,306,205,21,7,5,0,0,0,0,0,0,246,35,0,3,0
POA4503,286,47,45,37,46,46,17,12,695,0,0,0,0,0,0,0,0,0,0,0,355,230,517,105,107,91,69,62,29,31,1605,417,173,228,37,30,19,7,7,4,26,947,121,118,237,50,26,20,17,12,11,9,614,4,0,9,0,3,0,0,0,0,0,25,0,0,7,0,0,0,0,0,0,0,4,126,125,251,47,32,22,12,12,11,11,651,0,0,0,0,0,0,0,0,0,3,3,541,290,479,86,61,42,26,17,14,34,1594,659,145,167,27,11,9,9,3,7,13,1062,144,64,98,23,11,0,0,6,3,10,368,10,8,12,4,4,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,3,159,72,112,28,11,0,3,5,7,17,405,0,0,0,0,0,0,0,0,0,0,0,822,218,279,54,24,8,12,11,14,28,1467,677,60,77,9,3,7,5,0,3,15,867,134,27,38,10
POA4504,23,9,7,3,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,124,48,82,22,16,16,4,3,0,9,318,225,103,120,29,19,12,7,10,0,10,531,35,34,39,11,10,3,7,8,3,3,157,0,3,5,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,41,40,47,11,10,3,10,8,3,3,163,0,0,0,0,0,0,0,0,0,0,0,266,140,160,43,33,20,12,16,3,14,696,325,81,148,13,20,4,0,3,0,3,601,65,16,28,4,4,0,0,4,0,0,123,3,0,4,0,0,0,0,3,0,0,10,3,0,0,0,0,0,0,0,0,0,7,71,19,30,3,4,0,0,3,0,0,133,0,0,0,0,0,0,0,0,0,0,0,395,101,177,18,24,4,0,7,0,6,732,273,45,23,5,5,0,0,0,0,9,364,28,10,4,0
POA4505,25,11,6,5,6,17,11,15,112,0,0,0,0,0,0,0,0,0,0,0,98,48,68,11,11,19,17,18,16,16,318,183,50,68,0,11,5,9,3,3,6,338,34,28,30,4,5,3,5,8,0,3,117,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,39,32,31,4,5,3,5,7,0,3,125,0,0,0,0,0,0,0,0,0,0,0,215,79,101,4,13,8,7,14,4,12,465,356,58,75,7,11,0,3,5,0,14,524,47,11,17,0,3,3,3,3,0,0,91,3,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,51,11,19,0,3,3,3,3,0,0,98,0,0,0,0,0,0,0,0,0,0,0,403,78,99,9,13,4,5,5,0,12,631,385,21,18,0,3,0,3,0,0,20,454,58,5,3,0
POA4506,49,10,14,23,20,33,25,38,267,0,0,0,0,0,0,0,0,0,0,0,119,62,110,28,31,31,30,42,27,48,525,172,55,81,14,9,7,5,3,0,5,345,27,24,38,6,9,3,3,8,0,6,121,0,0,7,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,3,36,24,45,8,9,3,3,8,0,6,134,0,0,0,0,0,0,0,0,0,0,0,206,78,126,17,15,8,10,7,0,11,477,354,77,62,9,4,3,0,3,0,15,538,90,22,24,0,0,0,0,0,0,4,136,3,0,3,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,92,19,29,0,0,0,5,0,0,4,153,0,0,0,0,0,0,0,0,0,0,0,450,103,91,9,4,8,4,7,0,19,690,396,34,28,4,3,3,3,0,0,18,491,85,10,12,0
POA4507,9,9,3,0,4,10,11,3,52,0,0,0,0,0,0,0,0,0,0,0,45,14,31,13,7,3,10,10,12,4,163,97,40,42,12,10,3,5,5,0,0,205,12,14,17,0,3,3,0,0,3,0,56,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,14,18,0,3,4,0,0,3,3,58,0,0,0,0,0,0,0,0,0,0,0,106,46,62,12,17,5,5,11,7,4,265,236,58,59,19,8,0,11,4,0,15,409,38,14,5,0,0,0,3,0,0,0,60,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,44,15,5,3,3,0,3,0,0,0,68,0,0,0,0,0,0,0,0,0,0,3,275,69,63,19,14,0,14,4,0,19,478,471,48,31,4,8,4,3,3,3,27,595,53,8,3,0
POA4508,35,17,16,3,12,12,3,11,154,0,0,0,0,0,0,0,0,0,0,0,133,43,85,28,19,20,23,13,0,17,389,190,65,76,13,16,5,0,3,5,9,370,46,31,56,12,9,14,7,9,3,3,184,0,3,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,46,37,59,15,9,14,4,9,3,3,193,0,0,0,0,0,0,0,0,0,0,0,239,100,131,25,25,19,4,8,6,14,563,315,49,56,5,3,0,3,6,0,14,457,95,38,42,7,12,0,3,10,5,3,211,6,3,3,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,3,106,47,44,7,9,5,3,10,5,8,231,0,0,0,0,0,0,0,0,0,0,0,421,93,101,15,21,7,8,15,5,22,695,352,35,22,4,3,0,0,3,0,12,435,99,8,14,3
POA4509,326,53,63,44,45,47,24,12,800,0,0,0,0,0,0,0,0,0,0,0,251,193,583,127,134,107,88,87,40,42,1654,337,177,377,60,80,56,51,39,25,17,1231,112,162,452,67,70,42,29,35,14,9,988,3,16,21,0,4,0,0,3,0,0,47,0,0,0,0,0,0,0,0,0,0,6,118,178,473,69,72,42,31,39,12,9,1038,0,0,0,0,0,0,0,0,0,0,3,455,351,850,132,157,99,87,78,40,29,2271,423,190,407,67,46,47,22,11,3,15,1228,152,73,191,27,24,22,4,22,8,8,531,3,9,6,0,3,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,3,156,83,203,27,24,22,4,21,8,4,566,0,0,0,0,0,0,0,0,0,0,3,579,277,610,94,73,64,27,35,15,22,1795,336,53,99,13,10,10,9,9,10,6,545,125,30,33,5
POA4510,112,27,42,55,65,116,94,88,704,0,0,0,0,0,0,0,0,0,3,3,222,130,217,52,60,68,85,130,114,112,1186,359,106,137,24,25,5,9,7,3,13,692,68,67,121,21,20,15,17,13,7,3,358,9,4,17,3,0,3,0,0,3,4,44,3,3,0,0,0,0,0,0,0,0,10,81,74,144,27,23,17,17,16,14,11,408,0,0,0,0,0,0,0,0,0,0,5,444,178,279,49,41,23,26,18,16,23,1107,667,105,115,14,18,5,3,7,3,23,960,117,47,69,15,14,9,0,3,0,13,283,20,7,11,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,3,140,52,84,14,18,9,0,3,3,11,331,0,0,0,0,0,0,0,0,0,4,3,809,158,196,31,32,12,3,10,3,38,1288,786,55,50,13,9,10,3,7,4,27,954,151,24,21,3
POA4511,8,3,7,0,0,4,3,3,34,0,0,0,0,0,0,0,0,0,0,0,29,13,14,5,10,8,0,8,7,6,92,66,19,40,3,0,3,3,0,0,7,139,10,3,11,6,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,6,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,74,22,52,13,0,0,3,3,0,7,167,141,18,29,0,0,3,3,0,0,7,202,18,0,12,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,0,14,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,163,22,46,0,0,3,5,0,0,7,237,215,14,10,6,0,0,3,0,0,4,258,23,0,0,0
